Fishery_ShortName,Fishery,Region,GearType_specific,GearType_general,Year,Target,Target_HMS,Overfished_Fm,Overfished_Fm_numeric,Overfishing_Bt,Overfishing_Bt_numeric,TotalDiscards_lbs,TotalBycatch_inds,Discard_Rate,ESA_num,ESA_discards_lbs,ESA_birdturt,IUCN_num,IUCN_discards_lbs,IUCN_birdturt,MMPA,VessPers,Fishery_Tier,CV_mean,CV_median,CV_max
SE: SEA Coastal Migratory Pelagic Troll,Southeastern Atlantic Coastal Migratory Pelagic Troll,SE,troll,troll,2014,"Cobia, King mackerel, Spanish mackerel, Dolphinfish, Wahoo",M,Wahoo unknown,0,Wahoo unknown,0,32412.95,0,0.000336732,0,0,0,17,5441.75,0,1,NA,1,13.19272727,12.52,21.21
SE: SEA Coastal Migratory Pelagic Troll,Southeastern Atlantic Coastal Migratory Pelagic Troll,SE,troll,troll,2015,"Cobia, King mackerel, Spanish mackerel, Dolphinfish, Wahoo",M,Wahoo unknown,0,Wahoo unknown,0,130598.03,1,0.001478022,1,0,1,14,5535.21,1,1,NA,1,16.45361702,18.28,22.52
SE: SEA Shrimp Trawl,Southeastern Atlantic Shrimp Trawl,SE,trawl,trawl,2014,"Brown shrimp, Pink shrimp, White shrimp",N,None,0,None,0,80100461.96,348,0.832148709,4,78983.12,348,20,519133.79,348,2,4950,2,0.221428571,0.16,1
SE: SEA Shrimp Trawl,Southeastern Atlantic Shrimp Trawl,SE,trawl,trawl,2015,"Brown shrimp, Pink shrimp, White shrimp",N,None,0,None,0,64468061.82,384,0.729606982,4,45646.47,384,11,340663.4,384,2,4950,2,0.19452381,0.115,1
SE: SEA Snapper-Grouper Bottom Longline,Southeastern Atlantic Snapper-Grouper Bottom Longline,SE,bottom longline,longline,2010,"Tilefish, Snowy grouper",M,1: Snowy grouper,1,1: Snowy grouper,1,NA,0,NA,0,0,52,0,0,0,1,5000,1,,,
SE: SEA Snapper-Grouper Bottom Longline,Southeastern Atlantic Snapper-Grouper Bottom Longline,SE,bottom longline,longline,2011,"Tilefish, Snowy grouper",M,1: Snowy grouper,1,1: Snowy grouper,1,NA,52,NA,1,0,107.66,9,0,52,1,5000,1,8.744761905,7.84,18.6
SE: SEA Snapper-Grouper Bottom Longline,Southeastern Atlantic Snapper-Grouper Bottom Longline,SE,bottom longline,longline,2012,"Tilefish, Snowy grouper",M,1: Snowy grouper,1,1: Snowy grouper,1,NA,107.66,NA,1,0,0,7,0,107.66,1,5000,1,8.006153846,9.06,18.6
SE: SEA Snapper-Grouper Bottom Longline,Southeastern Atlantic Snapper-Grouper Bottom Longline,SE,bottom longline,longline,2013,"Tilefish, Snowy grouper",M,1: Snowy grouper,1,1: Snowy grouper,1,NA,0,NA,0,0,0,5,0,0,1,5000,1,7.705333333,7.11,18.6
SE: SEA Snapper-Grouper Bottom Longline,Southeastern Atlantic Snapper-Grouper Bottom Longline,SE,bottom longline,longline,2014,"Tilefish, Snowy grouper",M,1: Tilefish,1,1: Snowy grouper,1,16395,1,0.007029869,2,189.5,1,19,5202.03,1,1,5000,1,5.8825,5.48,8.43
SE: SEA Snapper-Grouper Bottom Longline,Southeastern Atlantic Snapper-Grouper Bottom Longline,SE,bottom longline,longline,2015,"Tilefish, Snowy grouper",M,1: Tilefish,1,1: Snowy grouper,1,25714.86,2,0.013000892,3,319.5,2,10,7093.14,2,1,5000,1,4.460588235,5.74,5.74
SE: SEA Snapper-Grouper Vertical Line,Southeastern Atlantic Snapper-Grouper Vertical Line,SE,vertical line,line,2010,"Nassau grouper, Red snapper, Yellowtail snapper, Vermilion snapper",M,None,0,Nassau grouper unknown,0,NA,0,NA,0,0,0,1,0,0,1,NA,1,13.5605,13.58,26.6
SE: SEA Snapper-Grouper Vertical Line,Southeastern Atlantic Snapper-Grouper Vertical Line,SE,vertical line,line,2011,"Nassau grouper, Red snapper, Yellowtail snapper, Vermilion snapper",M,None,0,Nassau grouper unknown,0,NA,0,NA,1,0,0,24,0,0,1,NA,1,24.6978125,25.215,63.6
SE: SEA Snapper-Grouper Vertical Line,Southeastern Atlantic Snapper-Grouper Vertical Line,SE,vertical line,line,2012,"Nassau grouper, Red snapper, Yellowtail snapper, Vermilion snapper",M,None,0,Nassau grouper unknown,0,NA,215,NA,1,0,0,24,0,0,1,NA,1,22.62157895,20.19,63.6
SE: SEA Snapper-Grouper Vertical Line,Southeastern Atlantic Snapper-Grouper Vertical Line,SE,vertical line,line,2013,"Nassau grouper, Red snapper, Yellowtail snapper, Vermilion snapper",M,None,0,Nassau grouper unknown,0,NA,0,NA,0,0,0,24,0,0,1,NA,1,22.0422,19.47,63.6
SE: SEA Snapper-Grouper Vertical Line,Southeastern Atlantic Snapper-Grouper Vertical Line,SE,vertical line,line,2014,"Nassau grouper, Red snapper, Yellowtail snapper, Vermilion snapper",M,1: Red snapper; Vermillion snapper unlisted,1,"Nassau grouper unknown, Vermillion snapper unlisted",0,502689.15,0,0.215543687,0,0,0,17,154068.66,0,1,5000,1,23.96138614,18.05,45.14
SE: SEA Snapper-Grouper Vertical Line,Southeastern Atlantic Snapper-Grouper Vertical Line,SE,vertical line,line,2015,"Nassau grouper, Red snapper, Yellowtail snapper, Vermilion snapper",M,1: Red snapper; Vermillion snapper unlisted,1,"Nassau grouper unknown, Vermillion snapper unlisted",0,510140.13,0,0.257916119,2,473.52,0,29,162019.35,0,1,NA,1,22.19475248,19.92,42.92
AK: St. Matthew Island Blue King Crab Pot,St. Matthew Island Blue King Crab Pot,AK,pots and traps,pots and traps,2014,Blue King crab,N,Unlisted,0,Unlisted,0,320576,0,0.509530977,0,0,0,16,0,0,2,NA,,,,
AK: St. Matthew Island Blue King Crab Pot,St. Matthew Island Blue King Crab Pot,AK,pots and traps,pots and traps,2015,Blue King crab,N,Unlisted,0,Unlisted,0,97204.85,0,0.477365203,0,0,0,0,0,0,2,NA,,,,
WC: C/O/W Pink Shrimp,Washington/Oregon/California Pink Shrimp,WC,bottom trawl,trawl,2010,Pink shrimp,N,None,0,None,0,1386251.06,0,0.030005875,1,0,0,2,36537.44,0,1,300,3,,,
WC: C/O/W Pink Shrimp,Washington/Oregon/California Pink Shrimp,WC,bottom trawl,trawl,2011,Pink shrimp,N,None,0,None,0,2250502.91,0,0.033309894,1,57377.45,0,3,6829.06,0,1,300,3,0.195585507,0.14675,0.8648
WC: C/O/W Pink Shrimp,Washington/Oregon/California Pink Shrimp,WC,bottom trawl,trawl,2012,Pink shrimp,N,None,0,None,0,3934803.4,0,0.057096333,2,1304299.31,0,3,2258.89,0,1,300,3,0.220044531,0.1699,0.9009
WC: C/O/W Pink Shrimp,Washington/Oregon/California Pink Shrimp,WC,bottom trawl,trawl,2013,Pink shrimp,N,None,0,None,0,3193410.86,0,0.043709548,1,1641155.48,0,2,232.68,0,1,300,3,0.211378899,0.1704,0.8057
WC: C/O/W Pink Shrimp,Washington/Oregon/California Pink Shrimp,WC,bottom trawl,trawl,2014,Pink shrimp,N,Pacific stocks unlisted,0,Pacific stocks not listed,0,7126091.91,44,0.072079459,1,1730947.99,0,17,473.57,0,1,300,3,0.218784559,0.1761,0.8278
WC: C/O/W Pink Shrimp,Washington/Oregon/California Pink Shrimp,WC,bottom trawl,trawl,2015,Pink shrimp,N,Pacific stocks not listed,0,Pacific stocks not listed,0,5855763.41,0,0.053574407,2,1352209.28,0,3,2085.83,0,1,300,3,0.179611765,0.1323,0.9294
WC: Groundfish Non-Trawl Gear: LE Sablefish-Endorsed Fixed Gear,West Coast Groundfish Non-Trawl Gear: Limited Entry Sablefish-Endorsed Fixed Gear,WC,combined gears,combined gears,2010,Sablefish,M,None,0,None,0,2280976.6,0,0.349006039,0,0,0,2,496556.93,0,1,NA,3,,,
WC: Groundfish Non-Trawl Gear: LE Sablefish-Endorsed Fixed Gear,West Coast Groundfish Non-Trawl Gear: Limited Entry Sablefish-Endorsed Fixed Gear,WC,combined gears,combined gears,2011,Sablefish,Y,None,0,None,0,1884641.28,81.4,0.341107922,1,0,1.1,7,260522.31,59.2,1,NA,3,0.251411,0.2032,0.9652
WC: Groundfish Non-Trawl Gear: LE Sablefish-Endorsed Fixed Gear,West Coast Groundfish Non-Trawl Gear: Limited Entry Sablefish-Endorsed Fixed Gear,WC,combined gears,combined gears,2012,Sablefish,M,None,0,None,0,2386495.77,246.8,0.418790403,0,0,0,9,379542.3,159.5,1,NA,3,0.263094545,0.2132,0.9506
WC: Groundfish Non-Trawl Gear: LE Sablefish-Endorsed Fixed Gear,West Coast Groundfish Non-Trawl Gear: Limited Entry Sablefish-Endorsed Fixed Gear,WC,combined gears,combined gears,2013,Sablefish,M,None,0,None,0,1291393.22,91.6,0.333347617,0,0,0,5,305111.54,86.6,1,NA,3,0.27996,0.223,0.8975
WC: Groundfish Non-Trawl Gear: LE Sablefish-Endorsed Fixed Gear,West Coast Groundfish Non-Trawl Gear: Limited Entry Sablefish-Endorsed Fixed Gear,WC,combined gears,combined gears,2014,Sablefish,M,None,0,None,0,1449440.48,19,0.354010641,1,166.15,0,18,342632.19,4,1,NA,3,0.258940777,0.1952,0.9978
WC: Groundfish Non-Trawl Gear: LE Sablefish-Endorsed Fixed Gear,West Coast Groundfish Non-Trawl Gear: Limited Entry Sablefish-Endorsed Fixed Gear,WC,combined gears,combined gears,2015,Sablefish,M,None,0,None,0,1574440.68,82,0.340439633,1,18.85,0,7,332410.48,34,1,NA,3,0.24873125,0.21125,0.9146
WC: Groundfish Non-Trawl Gear: Non-Endorsed Fixed Gear,West Coast Groundfish Non-Trawl Gear: Non-Endorsed Fixed Gear,WC,combined gears,combined gears,2010,"Sablefish, Thornyheads, Rockfish",M,None,0,None,0,1341254.39,0,0.222424337,0,0,0,2,150607.34,0,1,NA,3,,,
WC: Groundfish Non-Trawl Gear: Non-Endorsed Fixed Gear,West Coast Groundfish Non-Trawl Gear: Non-Endorsed Fixed Gear,WC,combined gears,combined gears,2011,"Sablefish, Thornyheads, Rockfish",M,None,0,None,0,1747027.48,78.6,0.285754489,0,0,0,6,206997.03,78.6,1,NA,3,0.271572619,0.1885,0.7201
WC: Groundfish Non-Trawl Gear: Non-Endorsed Fixed Gear,West Coast Groundfish Non-Trawl Gear: Non-Endorsed Fixed Gear,WC,combined gears,combined gears,2012,"Sablefish, Thornyheads, Rockfish",M,None,0,None,0,992021.17,66.8,0.259260921,0,0,0,5,122823.79,0,1,NA,3,0.274238356,0.2012,0.9409
WC: Groundfish Non-Trawl Gear: Non-Endorsed Fixed Gear,West Coast Groundfish Non-Trawl Gear: Non-Endorsed Fixed Gear,WC,combined gears,combined gears,2013,"Sablefish, Thornyheads, Rockfish",M,None,0,None,0,983911.98,39.7,0.27847395,0,0,0,6,110302.96,39.7,1,NA,3,0.293536957,0.21725,0.8739
WC: Groundfish Non-Trawl Gear: Non-Endorsed Fixed Gear,West Coast Groundfish Non-Trawl Gear: Non-Endorsed Fixed Gear,WC,combined gears,combined gears,2014,"Sablefish, Thornyheads, Rockfish",M,None,0,None,0,668717.19,0,0.216778287,0,0,0,17,44496.4,0,1,NA,3,0.266072414,0.2056,0.9931
WC: Groundfish Non-Trawl Gear: Non-Endorsed Fixed Gear,West Coast Groundfish Non-Trawl Gear: Non-Endorsed Fixed Gear,WC,combined gears,combined gears,2015,"Sablefish, Thornyheads, Rockfish",M,None,0,None,0,1162627.37,30,0.277677688,0,0,0,7,110794.66,30,1,NA,3,0.25100098,0.18895,0.9685
WC: LE Bottom Trawl; Fixed Gear,West Coast Limited Entry Bottom Trawl; Fixed Gear,WC,bottom trawl,trawl,2010,"Sablefish, Thornyheads, Rockfish",M,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,1,NA,4,,,
WC: LE Bottom Trawl; Fixed Gear,West Coast Limited Entry Bottom Trawl; Fixed Gear,WC,bottom trawl,trawl,2011,"Sablefish, Thornyheads, Rockfish",NA,NA,NA,NA,NA,286117.57,5.9,0.101151341,0,0,0,6,70996.93,4,1,NA,4,,,
WC: LE Bottom Trawl; Fixed Gear,West Coast Limited Entry Bottom Trawl; Fixed Gear,WC,bottom trawl,trawl,2012,"Sablefish, Thornyheads, Rockfish",NA,NA,NA,NA,NA,361417.19,18.8,0.144545099,0,0,0,4,146591.5,3,1,NA,4,,,
WC: LE Bottom Trawl; Fixed Gear,West Coast Limited Entry Bottom Trawl; Fixed Gear,WC,bottom trawl,trawl,2013,"Sablefish, Thornyheads, Rockfish",NA,NA,NA,NA,NA,136334.97,0,0.103681415,0,0,0,5,54641.36,0,1,NA,4,,,
WC: LE Bottom Trawl; Fixed Gear,West Coast Limited Entry Bottom Trawl; Fixed Gear,WC,bottom trawl,trawl,2014,"Sablefish, Thornyheads, Rockfish",M,None,0,None,0,168120.63,4,0.088649578,1,141.57,0,18,81140.29,2,1,NA,4,0,0,0
WC: LE Bottom Trawl; Fixed Gear,West Coast Limited Entry Bottom Trawl; Fixed Gear,WC,bottom trawl,trawl,2015,"Sablefish, Thornyheads, Rockfish",M,None,0,None,0,226316.19,0,0.104195683,0,0,0,5,64449.9,0,1,NA,4,0,0,0
WC: LE Bottom Trawl; Groundfish Bottom and Midwater Trawl,West Coast Limited Entry Bottom Trawl; Groundfish Bottom and Midwater Trawl,WC,trawl,trawl,2010,NA,M,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,1,NA,4,,,
WC: LE Bottom Trawl; Groundfish Bottom and Midwater Trawl,West Coast Limited Entry Bottom Trawl; Groundfish Bottom and Midwater Trawl,WC,trawl,trawl,2011,NA,NA,NA,NA,NA,NA,5322858.06,0,0.122477018,4,2331.86,0,10,667737.38,0,1,NA,4,,,
WC: LE Bottom Trawl; Groundfish Bottom and Midwater Trawl,West Coast Limited Entry Bottom Trawl; Groundfish Bottom and Midwater Trawl,WC,trawl,trawl,2012,NA,NA,NA,NA,NA,NA,5043475.12,1,0.118005069,4,1946.22,0,12,650718.4,0,1,NA,4,,,
WC: LE Bottom Trawl; Groundfish Bottom and Midwater Trawl,West Coast Limited Entry Bottom Trawl; Groundfish Bottom and Midwater Trawl,WC,trawl,trawl,2013,NA,NA,NA,NA,NA,NA,5903818.88,0,0.123819336,4,2274.34,0,10,643486.97,0,1,NA,4,,,
WC: LE Bottom Trawl; Groundfish Bottom Trawl,West Coast Limited Entry Bottom Trawl; Groundfish Bottom Trawl,WC,bottom trawl,trawl,2010,"Sablefish, Mixed flatfish, Mixed rockfish, Multi-species groundfish complexes",M,None,0,None,0,12789681.97,0,0.203005424,5,3.11,0,4,1210051.48,0,1,NA,4,,,
WC: LE Bottom Trawl; Groundfish Bottom Trawl,West Coast Limited Entry Bottom Trawl; Groundfish Bottom Trawl,WC,bottom trawl,trawl,2011,"Sablefish, Mixed flatfish, Mixed rockfish, Multi-species groundfish complexes",M,None,0,None,0,NA,0,NA,0,0,0,0,0,0,1,NA,4,,,
WC: LE Bottom Trawl; Groundfish Bottom Trawl,West Coast Limited Entry Bottom Trawl; Groundfish Bottom Trawl,WC,bottom trawl,trawl,2012,"Sablefish, Mixed flatfish, Mixed rockfish, Multi-species groundfish complexes",Y,None,0,None,0,NA,0,NA,0,0,0,0,0,0,1,NA,4,,,
WC: LE Bottom Trawl; Groundfish Bottom Trawl,West Coast Limited Entry Bottom Trawl; Groundfish Bottom Trawl,WC,bottom trawl,trawl,2013,"Sablefish, Mixed flatfish, Mixed rockfish, Multi-species groundfish complexes",M,None,0,None,0,NA,0,NA,0,0,0,0,0,0,1,NA,4,,,
WC: LE Bottom Trawl; Groundfish Bottom Trawl,West Coast Limited Entry Bottom Trawl; Groundfish Bottom Trawl,WC,bottom trawl,trawl,2014,"Sablefish, Mixed flatfish, Mixed rockfish, Multi-species groundfish complexes",M,None,0,None,0,5771980.74,0,0.139462259,4,5060.57,0,17,709809.93,0,1,NA,4,0,0,0
WC: LE Bottom Trawl; Groundfish Bottom Trawl,West Coast Limited Entry Bottom Trawl; Groundfish Bottom Trawl,WC,bottom trawl,trawl,2015,"Sablefish, Mixed flatfish, Mixed rockfish, Multi-species groundfish complexes",M,None,0,None,0,4577594.99,0,0.114444918,4,142093.55,0,10,433392.74,0,1,NA,4,0,0,0
"WC: Mid-Water Trawl for Whiting, At-Sea Processing","West Coast Mid-Water Trawl for Hake, At-Sea Processing",WC,midwater trawl,trawl,2010,Pacific hake,Y,None,0,None,0,1445326.71,0,0.007276772,3,0,0,6,586062.77,0,1,NA,4,,,
"WC: Mid-Water Trawl for Whiting, At-Sea Processing","West Coast Mid-Water Trawl for Hake, At-Sea Processing",WC,midwater trawl,trawl,2011,Pacific hake,Y,None,0,None,0,3427374.88,17,0.011993391,3,27028.79,0,7,1098538.48,0,1,NA,4,,,
"WC: Mid-Water Trawl for Whiting, At-Sea Processing","West Coast Mid-Water Trawl for Hake, At-Sea Processing",WC,midwater trawl,trawl,2012,Pacific hake,Y,None,0,None,0,1386030.96,4,0.006656049,3,29168.03,0,6,295832.28,0,1,NA,4,,,
"WC: Mid-Water Trawl for Whiting, At-Sea Processing","West Coast Mid-Water Trawl for Hake, At-Sea Processing",WC,midwater trawl,trawl,2013,Pacific hake,Y,None,0,None,0,1752875.7,10,0.006046545,3,23898.23,0,9,189680.51,4,1,NA,4,,,
"WC: Mid-Water Trawl for Hake, At-Sea Processing","West Coast Mid-Water Trawl for Hake, At-Sea Processing",WC,midwater trawl,trawl,2014,Pacific hake,M,None,0,None,0,1403078.82,4,0.003834656,4,36499.94,0,18,92828.24,2,1,NA,4,0,0,0
"WC: Mid-Water Trawl for Hake, At-Sea Processing","West Coast Mid-Water Trawl for Hake, At-Sea Processing",WC,midwater trawl,trawl,2015,Pacific hake,M,None,0,None,0,1404628.15,13,0.006564511,4,11140.03,0,10,206672.82,2,1,NA,4,0,0,0
"WC: Mid-Water Trawl for Whiting, Shoreside Processing","West Coast Mid-Water Trawl for Hake, Shoreside Processing",WC,midwater trawl,trawl,2010,Pacific hake,Y,None,0,None,0,2158656.13,0,0.015057018,3,0,0,2,355646.07,0,1,NA,4,,,
"WC: Mid-Water Trawl for Whiting, Shoreside Processing","West Coast Mid-Water Trawl for Hake, Shoreside Processing",WC,midwater trawl,trawl,2011,Pacific hake,Y,None,0,None,0,1208961.83,0,0.005094855,2,27314.99,0,6,1954.85,0,1,NA,4,,,
"WC: Mid-Water Trawl for Whiting, Shoreside Processing","West Coast Mid-Water Trawl for Hake, Shoreside Processing",WC,midwater trawl,trawl,2012,Pacific hake,Y,None,0,None,0,320426.27,0,0.002027801,2,17504.52,0,4,2966.64,0,1,NA,4,,,
"WC: Mid-Water Trawl for Whiting, Shoreside Processing","West Coast Mid-Water Trawl for Hake, Shoreside Processing",WC,midwater trawl,trawl,2013,Pacific hake,Y,None,0,None,0,1044274.35,0,0.00440816,3,9222.86,0,4,1302.34,0,1,NA,4,,,
"WC: Mid-Water Trawl for Hake, Shoreside Processing","West Coast Mid-Water Trawl for Hake, Shoreside Processing",WC,midwater trawl,trawl,2014,Pacific hake,M,None,0,None,0,1169548.21,0,0.005321648,3,40599.92,0,16,3955.4,0,1,NA,4,0,0,0
"WC: Mid-Water Trawl for Hake, Shoreside Processing","West Coast Mid-Water Trawl for Hake, Shoreside Processing",WC,midwater trawl,trawl,2015,Pacific hake,M,None,0,None,0,125800.24,0,0.000963037,3,18605.07,0,4,904.3,0,1,NA,4,0,0,0
"WC: Mid-Water Trawl for Rockfish, Shoreside Processing","West Coast Mid-Water Trawl for Rockfish, Shoreside Processing",WC,midwater trawl,trawl,2014,"Sablefish, Mixed flatfish, Mixed rockfish, Multispecies groundfish complexes, Widow rockfish, Yellowtail rockfish",M,None,0,None,0,4586.85,0,0.002361324,2,2944,0,16,1600,0,1,NA,4,,,
"WC: Mid-Water Trawl for Rockfish, Shoreside Processing","West Coast Mid-Water Trawl for Rockfish, Shoreside Processing",WC,midwater trawl,trawl,2015,"Sablefish, Mixed flatfish, Mixed rockfish, Multispecies groundfish complexes, Widow rockfish, Yellowtail rockfish",M,None,0,None,0,48406.6,0,0.011389616,3,4367.39,0,6,1371.09,0,1,NA,4,,,
"WC: Salmon Troll, Non-Tribal Ocean","West Coast Salmon Troll, Non-Tribal Ocean",WC,troll,troll,2010,"Sockeye salmon, Coho salmon, Chinook salmon, Rainbow trout, Chum salmon, Pink salmon",Y,Pink salmon in Puget Sound unknown,0,None,0,105500,0,0.506573451,2,0,0,0,0,0,1,4300,1,,,
"WC: Salmon Troll, Non-Tribal Ocean","West Coast Salmon Troll, Non-Tribal Ocean",WC,troll,troll,2011,"Sockeye salmon, Coho salmon, Chinook salmon, Rainbow trout, Chum salmon, Pink salmon",Y,Pink salmon in Puget Sound unknown,0,None,0,134257,0,0.50398096,2,0,0,0,0,0,1,4300,1,,,
"WC: Salmon Troll, Non-Tribal Ocean","West Coast Salmon Troll, Non-Tribal Ocean",WC,troll,troll,2012,"Sockeye salmon, Coho salmon, Chinook salmon, Rainbow trout, Chum salmon, Pink salmon",Y,Pink salmon in Puget Sound unknown,0,None,0,501182,0,0.604502329,2,0,0,0,0,0,1,4300,1,,,
"WC: Salmon Troll, Non-Tribal Ocean","West Coast Salmon Troll, Non-Tribal Ocean",WC,troll,troll,2013,"Sockeye salmon, Coho salmon, Chinook salmon, Rainbow trout, Chum salmon, Pink salmon",Y,Pink salmon in Puget Sound unknown,0,None,0,266128,0,0.353339175,2,0,0,0,0,0,1,4300,1,,,
"WC: Salmon Troll, Non-Tribal Ocean","West Coast Salmon Troll, Non-Tribal Ocean",WC,troll,troll,2014,"Sockeye salmon, Coho salmon, Chinook salmon, Rainbow trout, Chum salmon, Pink salmon",Y,Pink salmon in Puget Sound unknown,0,None,0,290500,0,0.397945205,2,290500,0,16,0,0,1,NA,1,,,
"WC: Salmon Troll, Non-Tribal Ocean","West Coast Salmon Troll, Non-Tribal Ocean",WC,troll,troll,2015,"Sockeye salmon, Coho salmon, Chinook salmon, Rainbow trout, Chum salmon, Pink salmon",Y,Pink salmon in Puget Sound unknown,0,None,0,234500,0,0.460888365,2,234500,0,0,0,0,1,NA,1,,,
"WC: Salmon Troll, Tribal Ocean","West Coast Salmon Troll, Tribal Ocean",WC,troll,troll,2010,"Sockeye salmon, Coho salmon, Chinook salmon, Rainbow trout, Chum salmon, Pink salmon",Y,None,0,None,0,14100,0,0.235675603,2,0,0,0,0,0,1,NA,1,,,
"WC: Salmon Troll, Tribal Ocean","West Coast Salmon Troll, Tribal Ocean",WC,troll,troll,2011,"Sockeye salmon, Coho salmon, Chinook salmon, Rainbow trout, Chum salmon, Pink salmon",Y,None,0,None,0,13621,0,0.220365307,2,0,0,0,0,0,1,NA,1,,,
"WC: Salmon Troll, Tribal Ocean","West Coast Salmon Troll, Tribal Ocean",WC,troll,troll,2012,"Sockeye salmon, Coho salmon, Chinook salmon, Rainbow trout, Chum salmon, Pink salmon",Y,None,0,None,0,23607,0,0.100792438,2,0,0,0,0,0,1,NA,1,,,
"WC: Salmon Troll, Tribal Ocean","West Coast Salmon Troll, Tribal Ocean",WC,troll,troll,2013,"Sockeye salmon, Coho salmon, Chinook salmon, Rainbow trout, Chum salmon, Pink salmon",Y,None,0,None,0,27932,0,0.22233189,2,0,0,0,0,0,1,NA,1,,,
"WC: Salmon Troll, Tribal Ocean","West Coast Salmon Troll, Tribal Ocean",WC,troll,troll,2014,"Sockeye salmon, Coho salmon, Chinook salmon, Rainbow trout, Chum salmon, Pink salmon",Y,None,0,None,0,55900,0,0.32293472,2,55900,0,16,0,0,1,NA,1,,,
"WC: Salmon Troll, Tribal Ocean","West Coast Salmon Troll, Tribal Ocean",WC,troll,troll,2015,"Sockeye salmon, Coho salmon, Chinook salmon, Rainbow trout, Chum salmon, Pink salmon",Y,None,0,None,0,46700,0,0.424931756,2,46700,0,0,0,0,1,NA,1,,,
