Fishery_ShortName,Fishery,Region,GearType_specific,GearType_general,Year,Target,Target_HMS,Overfished_Fm,Overfished_Fm_numeric,Overfishing_Bt,Overfishing_Bt_numeric,TotalDiscards_lbs,TotalBycatch_inds,Discard_Rate,ESA_num,ESA_discards_lbs,ESA_birdturt,IUCN_num,IUCN_discards_lbs,IUCN_birdturt,MMPA,VessPers,Fishery_Tier,CV_mean,CV_median,CV_max,NORM_TotalDiscards_lbs,NORM_TotalBycatch_inds,NORM_Discard_Rate,NORM_ESA_num,NORM_ESA_lbs,NORM_ESA_birdturt,NORM_IUCN_num,NORM_IUCN_lbs,NORM_IUCN_birdturt,NORM_MMPA,NORM_Tier,NORM_CV,mean_criteria,criteria_sd,ncrit,criteria_se
NE: MA Small-Mesh Otter Trawl,Mid-Atlantic Small-Mesh Otter Trawl,NE,small-mesh otter trawl,trawl,2011,"Short-finned squid, Long-finned squid, Silver hake, Other finfish",M,None,0,None,0,19450518.96,NA,0.209626712,0,0,NA,10,7584821.41,NA,2,NA,1,0.426715625,0.32835,1.2426,0.065765798,NA,0.250069426,0,0,NA,0.222222222,0.679603855,NA,0.5,0,0.017277466,0.223493877,0.256485724,9,0.085495241
NE: MA Small-Mesh Otter Trawl,Mid-Atlantic Small-Mesh Otter Trawl,NE,small-mesh otter trawl,trawl,2012,"Short-finned squid, Long-finned squid, Silver hake, Other finfish",M,None,0,None,0,11591028.06,NA,0.158575642,0,0,NA,10,3657533.27,NA,2,NA,1,0.808424138,0.6143,2.2897,0.039191407,NA,0.189169211,0,0,NA,0.222222222,0.327716841,NA,0.5,0,0.032732621,0.18110323,0.204269659,9,0.068089886
NE: MA Small-Mesh Otter Trawl,Mid-Atlantic Small-Mesh Otter Trawl,NE,small-mesh otter trawl,trawl,2013,"Short-finned squid, Long-finned squid, Silver hake, Other finfish",M,None,0,None,0,9903081.92,NA,0.155743395,0,0,NA,10,2708452.47,NA,2,NA,1,0.536087097,0.4903,1.1116,0.033484149,NA,0.185790547,0,0,NA,0.222222222,0.242678718,NA,0.5,0,0.021705853,0.170588149,0.200392504,9,0.066797501
NE: MA Small-Mesh Otter Trawl,Mid-Atlantic Small-Mesh Otter Trawl,NE,small-mesh otter trawl,trawl,2014,"Short-finned squid, Long-finned squid, Silver hake, Other finfish",M,longfin unknown,0,shortfin unknown,0,13290826.47,NA,0.201957142,2,54584.84,NA,23,4008414.82,NA,2,NA,1,0.713826087,0.61,2.33,0.044938739,NA,0.240920187,0.333333333,0.031534651,NA,0.511111111,0.359156006,NA,0.5,0,0.028902401,0.254989643,0.216646273,9,0.072215424
NE: MA Small-Mesh Otter Trawl,Mid-Atlantic Small-Mesh Otter Trawl,NE,small-mesh otter trawl,trawl,2015,"Short-finned squid, Long-finned squid, Silver hake, Other finfish",M,Long-finned unknown,0,Short-finned unknown,0,14345897.8,NA,0.301515521,2,21714.63,NA,45,4078887.18,NA,2,NA,1,0.642109375,0.58,1.57,0.048506131,NA,0.359686094,0.333333333,0.012544935,NA,1,0.365470365,NA,0.5,0,0.025998633,0.314553949,0.317625792,9,0.105875264
NE: MA Twin Trawl,Mid-Atlantic Twin Trawl,NE,trawl,trawl,2014,"Long-finned squid, Butterfish, Summer Flounder, Other finfish",Y,1: Summer flounder; Long-finned squid unknown,1,"1: Summer flounder, Long-finned squid unknown",1,1430372.64,NA,0.515513462,2,782.09,NA,23,155746.88,NA,2,NA,2,1.096111111,0.52,3.63,0.004836354,NA,0.614970078,0.333333333,0.000451828,NA,0.511111111,0.013955,NA,0.5,0.333333333,0.044380899,0.285637194,0.249532956,9,0.083177652
NE: MA Twin Trawl,Mid-Atlantic Twin Trawl,NE,trawl,trawl,2015,"Long-finned squid, Butterfish, Summer Flounder, Other finfish",Y,1: Summer flounder; Long-finned squid unknown,1,1: Summer flounder; Long-finned squid unknown,1,1169078.7,NA,0.367655378,2,0,NA,45,153074.56,NA,2,NA,2,0.705230769,0.67,1.32,0.003952871,NA,0.438586135,0.333333333,0,NA,1,0.013715558,NA,0.5,0.333333333,0.028554382,0.315147561,0.323759742,9,0.107919914
NE: New England Bottom Longline,New England Bottom Longline,NE,bottom longline,longline,2010,"Spiny dogfish, Groundfish, Goosefish, Other finfish",M,None,0,None,0,1137675.74,0,0.265572962,1,0,0,10,484788.29,0,1,NA,2,0.450185,0.41065,0.8665,0.003846692,0,0.316809235,0.166666667,0,0,0.222222222,0.043437277,0,0,0.333333333,0.018227728,0.084964858,0.128965425,12,0.037229111
NE: New England Bottom Longline,New England Bottom Longline,NE,bottom longline,longline,2011,"Spiny dogfish, Groundfish, Goosefish, Other finfish",M,None,0,None,0,890960.83,0,0.228830387,0,0,0,10,543296.5,0,1,NA,2,0.586594737,0.5638,1.3418,0.003012503,0,0.272978014,0,0,0,0.222222222,0.048679643,0,0,0.333333333,0.023750878,0.069536661,0.121575815,12,0.035095915
NE: New England Bottom Longline,New England Bottom Longline,NE,bottom longline,longline,2012,"Spiny dogfish, Groundfish, Goosefish, Other finfish",M,None,0,None,0,304435.77,0,0.072639304,0,0,0,10,219504.63,0,1,NA,2,0.463093333,0.4053,1.1669,0.001029354,0,0.086653408,0,0,0,0.222222222,0.019667726,0,0,0.333333333,0.018750379,0.052435109,0.105958573,12,0.030587605
NE: New England Bottom Longline,New England Bottom Longline,NE,bottom longline,longline,2013,"Spiny dogfish, Groundfish, Goosefish, Other finfish",M,None,0,None,0,966497.08,0,0.295783993,0,0,0,10,345518.79,0,1,NA,2,0.662741667,0.69855,0.857,0.003267905,0,0.352848798,0,0,0,0.222222222,0.030958659,0,0,0.333333333,0.026834023,0.074574226,0.134527707,12,0.038834804
NE: New England Bottom Longline,New England Bottom Longline,NE,bottom longline,longline,2014,"Spiny dogfish, Groundfish, Goosefish, Other finfish",M,None,0,None,0,787447.56,0,0.154205726,3,54152.54,0,23,533883.06,0,1,NA,2,3.923611111,0.8,14.96,0.002662506,0,0.183956219,0.5,0.031284903,0,0.511111111,0.047836194,0,0,0.333333333,0.158864722,0.136080691,0.193591078,12,0.05588493
NE: New England Bottom Longline,New England Bottom Longline,NE,bottom longline,longline,2015,"Spiny dogfish, Groundfish, Goosefish, Other finfish",M,None,0,None,0,826866.7,0,0.195698711,3,0,0,45,179115.35,0,1,NA,2,0.721666667,0.775,1.17,0.002795789,0,0.233454333,0.5,0,0,1,0.016048826,0,0,0.333333333,0.029219862,0.162680934,0.300917496,12,0.086867399
NE: New England Clam/Quahog Dredge,New England Clam/Quahog Dredge,NE,"dredge, clam",dredge,2014,"Ocean quahog, Atlantic surfclam",N,None,0,None,0,NA,0,NA,0,0,0,16,0,0,1,NA,2,NA,NA,NA,NA,0,NA,0,0,0,0.355555556,0,0,0,0.333333333,NA,0.068888889,0.146967094,9,0.048989031
NE: New England Clam/Quahog Dredge,New England Clam/Quahog Dredge,NE,"dredge, clam",dredge,2015,"Ocean quahog, Atlantic surfclam",N,None,0,None,0,1979190.48,0,0.014478259,3,0,0,45,65432.92,0,1,NA,2,0.835416667,0.765,1.48,0.006692009,0,0.01727151,0.5,0,0,1,0.005862823,0,0,0.333333333,0.033825533,0.145921939,0.302754376,12,0.08739766
NE: New England CA Mid-Water Otter Trawl,New England Closed-Area Mid-Water Otter Trawl,NE,midwater trawl,trawl,2014,"Atlantic herring, Atlantic mackerel, Other finfish",Y,Atlantic mackerel unknown,0,Atlantic mackerel unknown,0,120957.89,NA,0.008944657,3,0,NA,23,39666.55,NA,2,NA,1,0.285,0.31,0.44,0.000408981,NA,0.010670325,0.5,0,NA,0.511111111,0.003554143,NA,0.5,0,0.011539484,0.203728404,0.260341069,9,0.086780356
NE: New England CA Mid-Water Otter Trawl,New England Closed-Area Mid-Water Otter Trawl,NE,midwater trawl,trawl,2015,"Atlantic herring, Atlantic mackerel, Other finfish",Y,Atlantic mackerel unknown,0,Atlantic mackerel unknown,0,12029.22,NA,0.006980825,3,0,NA,45,10365.94,NA,2,NA,1,0.343,0.31,0.5,4.07E-05,NA,0.008327617,0.5,0,NA,1,0.000928793,NA,0.5,0,0.01388787,0.252318495,0.355734972,9,0.118578324
NE: New England Conch Pots and Traps,New England Conch Pots and Traps,NE,pots and traps,pots and traps,2014,Whelks,N,Unlisted,0,Unlisted,0,425901.2,0,0.365778904,3,0,0,23,141.86,0,2,NA,2,0.761666667,0.785,1.23,0.001440051,0,0.436347638,0.5,0,0,0.511111111,1.27E-05,0,0.5,0.333333333,0.030839438,0.216391099,0.243947939,12,0.070421704
NE: New England Conch Pots and Traps,New England Conch Pots and Traps,NE,pots and traps,pots and traps,2015,Whelks,N,Unlisted,0,Unlisted,0,1108831.16,0,0.579760724,3,0,0,45,2073.06,0,2,NA,2,0.78,0.885,1.21,0.003749163,0,0.691612391,0.5,0,0,1,0.000185747,0,0.5,0.333333333,0.031581744,0.273881721,0.339489319,12,0.098002125
NE: New England Extra-Large-Mesh Gillnet,New England Extra-Large-Mesh Gillnet,NE,extra-large-mesh gillnet,gillnet,2010,"Goosefish, Groundfish, Skates, Other finfish",M,None,0,None,0,2194299.19,NA,0.106913533,1,0,NA,10,274751.01,NA,3,NA,1,0.414153571,0.31835,1.1343,0.007419331,NA,0.127540071,0.166666667,0,NA,0.222222222,0.02461783,NA,1,0,0.016768836,0.256523496,0.404003573,9,0.134667858
NE: New England Extra-Large-Mesh Gillnet,New England Extra-Large-Mesh Gillnet,NE,extra-large-mesh gillnet,gillnet,2011,"Goosefish, Groundfish, Skates, Other finfish",M,None,0,None,0,3623518.15,NA,0.184689482,0,0,NA,10,335707.67,NA,3,NA,1,0.354662069,0.2805,1.0557,0.012251784,NA,0.220321124,0,0,NA,0.222222222,0.030079578,NA,1,0,0.01436006,0.249923477,0.409346454,9,0.136448818
NE: New England Extra-Large-Mesh Gillnet,New England Extra-Large-Mesh Gillnet,NE,extra-large-mesh gillnet,gillnet,2012,"Goosefish, Groundfish, Skates, Other finfish",M,None,0,None,0,3194687.57,NA,0.165872208,0,0,NA,10,175525.33,NA,3,NA,1,0.396228,0.3369,0.871,0.010801829,NA,0.197873484,0,0,NA,0.222222222,0.015727159,NA,1,0,0.01604304,0.246266773,0.410471569,9,0.136823856
NE: New England Extra-Large-Mesh Gillnet,New England Extra-Large-Mesh Gillnet,NE,extra-large-mesh gillnet,gillnet,2013,"Goosefish, Groundfish, Skates, Other finfish",M,None,0,None,0,2916930.73,NA,0.174003463,0,0,NA,10,418811.15,NA,3,NA,1,0.50682,0.503,1.2097,0.009862682,NA,0.20757348,0,0,NA,0.222222222,0.037525692,NA,1,0,0.020520846,0.249770492,0.40878743,9,0.136262477
NE: New England Extra-Large-Mesh Gillnet,New England Extra-Large-Mesh Gillnet,NE,extra-large-mesh gillnet,gillnet,2014,"Goosefish, Groundfish, Skates, Other finfish",M,None,0,"None, Smooth skate rebuilding",0,3026364.41,NA,0.144037068,3,2123.5,NA,23,267305.19,NA,3,NA,1,0.522,0.485,1.04,0.010232697,NA,0.17182575,0.5,0.001226784,NA,0.511111111,0.023950681,NA,1,0,0.021135475,0.32394825,0.411822519,9,0.137274173
NE: New England Extra-Large-Mesh Gillnet,New England Extra-Large-Mesh Gillnet,NE,extra-large-mesh gillnet,gillnet,2015,"Goosefish, Groundfish, Skates, Other finfish",M,None,0,"None, Smooth skate rebuilding",0,2896664.45,NA,0.141984281,3,2855.49,NA,45,604227.75,NA,3,NA,1,0.58046875,0.545,1.16,0.009794158,NA,0.169376924,0.5,0.001649668,NA,1,0.054139114,NA,1,0,0.023502841,0.37584627,0.460936106,9,0.153645369
NE: New England Fish Pots and Traps,New England Fish Pots and Traps,NE,pots and traps,pots and traps,2010,"Black sea bass, Scup, Hagfish, Other finfish",M,None,0,None,0,0,0,0,1,0,0,10,0,0,3,NA,2,NA,NA,NA,0,0,0,0.166666667,0,0,0.222222222,0,0,1,0.333333333,NA,0.226851852,0.380776185,11,0.11480834
NE: New England Fish Pots and Traps,New England Fish Pots and Traps,NE,pots and traps,pots and traps,2011,"Black sea bass, Scup, Hagfish, Other finfish",M,None,0,None,0,NA,0,NA,0,0,0,0,0,0,2,NA,2,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0.5,0.333333333,NA,0.133333333,0.221906341,9,0.07396878
NE: New England Fish Pots and Traps,New England Fish Pots and Traps,NE,pots and traps,pots and traps,2012,"Black sea bass, Scup, Hagfish, Other finfish",M,None,0,None,0,NA,0,NA,0,0,0,0,0,0,2,NA,2,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0.5,0.333333333,NA,0.133333333,0.221906341,9,0.07396878
NE: New England Fish Pots and Traps,New England Fish Pots and Traps,NE,pots and traps,pots and traps,2013,"Black sea bass, Scup, Hagfish, Other finfish",Y,None,0,None,0,NA,0,NA,0,0,0,0,0,0,2,NA,2,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0.5,0.333333333,NA,0.133333333,0.221906341,9,0.07396878
NE: New England Fish Pots and Traps,New England Fish Pots and Traps,NE,pots and traps,pots and traps,2014,"Black sea bass, Scup, Hagfish, Other finfish",Y,Hagfish unlisted,0,Hagfish unlisted,0,81956.88,0,0.300355878,3,0,0,23,14012.14,0,2,NA,2,0.75375,0.77,1.41,0.000277111,0,0.358302724,0.5,0,0,0.511111111,0.001255495,0,0.5,0.333333333,0.030518897,0.210369129,0.238943165,12,0.06897695
NE: New England Fish Pots and Traps,New England Fish Pots and Traps,NE,pots and traps,pots and traps,2015,"Black sea bass, Scup, Hagfish, Other finfish",Y,Hagfish unlisted,0,Hagfish unlisted,0,127579.11,0,0.342752723,3,0,0,45,21951.86,0,2,NA,2,0.644,0.73,1.04,0.000431369,0,0.408879078,0.5,0,0,1,0.001966898,0,0.5,0.333333333,0.026075184,0.25159122,0.319082668,12,0.092111232
NE: New England General Category CA Scallop Dredge,New England General Category Closed Area Scallop Dredge,NE,"dredge, New Bedford",dredge,2010,"Atlantic sea scallop, Goosefish",N,None,0,None,0,2138438.09,NA,0.294886781,1,0,NA,10,3907.47,NA,1,NA,2,0.458030769,0.4255,1.003,0.007230454,NA,0.351778489,0.166666667,0,NA,0.222222222,0.000350111,NA,0,0.333333333,0.018545398,0.110012668,0.147474256,9,0.049158085
NE: New England General Category CA Scallop Dredge,New England General Category Closed Area Scallop Dredge,NE,"dredge, New Bedford",dredge,2011,"Atlantic sea scallop, Goosefish",N,None,0,None,0,NA,NA,NA,0,0,NA,0,0,NA,1,NA,2,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0.333333333,NA,0.047619048,0.129099445,6,0.052704628
NE: New England General Category CA Scallop Dredge,New England General Category Closed Area Scallop Dredge,NE,"dredge, New Bedford",dredge,2012,"Atlantic sea scallop, Goosefish",N,None,0,None,0,NA,NA,NA,0,0,NA,0,0,NA,1,NA,2,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0.333333333,NA,0.047619048,0.129099445,6,0.052704628
NE: New England General Category CA Scallop Dredge,New England General Category Closed Area Scallop Dredge,NE,"dredge, New Bedford",dredge,2013,"Atlantic sea scallop, Goosefish",N,None,0,None,0,36890.2,NA,0.035763473,0,0,NA,10,922.83,NA,1,NA,2,0.8305,0.8297,1.117,0.000124733,NA,0.042663223,0,0,NA,0.222222222,8.27E-05,NA,0,0.333333333,0.03362646,0.063205266,0.118463498,9,0.039487833
NE: New England General Category OA Scallop Dredge,New England General Category Open Area Scallop Dredge,NE,"dredge, New Bedford",dredge,2010,"Atlantic sea scallop, Goosefish",N,None,0,None,0,410635.51,NA,0.173344593,1,0,NA,10,9305.57,NA,1,NA,2,1.001226667,0.995,1.641,0.001388435,NA,0.206787496,0.166666667,0,NA,0.222222222,0.000833784,NA,0,0.333333333,0.040539083,0.097177102,0.125338098,9,0.041779366
NE: New England General Category OA Scallop Dredge,New England General Category Open Area Scallop Dredge,NE,"dredge, New Bedford",dredge,2011,"Atlantic sea scallop, Goosefish",N,None,0,None,0,797690.11,NA,0.077780284,0,0,NA,10,6330.71,NA,1,NA,2,0.564173333,0.5512,1.3231,0.002697138,NA,0.092786224,0,0,NA,0.222222222,0.000567235,NA,0,0.333333333,0.022843049,0.06744492,0.118774203,9,0.039591401
NE: New England General Category OA Scallop Dredge,New England General Category Open Area Scallop Dredge,NE,"dredge, New Bedford",dredge,2012,"Atlantic sea scallop, Goosefish",M,None,0,None,0,1015241.07,NA,0.07071504,0,0,NA,10,13315.08,NA,1,NA,2,0.7807125,0.7973,1.6266,0.003432718,NA,0.084357901,0,0,NA,0.222222222,0.001193038,NA,0,0.333333333,0.031610593,0.067614981,0.118179689,9,0.03939323
NE: New England General Category OA Scallop Dredge,New England General Category Open Area Scallop Dredge,NE,"dredge, New Bedford",dredge,2013,"Atlantic sea scallop, Goosefish",N,None,0,None,0,835809.87,NA,0.069483148,0,0,NA,10,23397.74,NA,1,NA,2,0.547,0.45945,1.1681,0.002826028,NA,0.082888344,0,0,NA,0.222222222,0.002096449,NA,0,0.333333333,0.02214771,0.066551409,0.118502161,9,0.03950072
NE: New England General Category OA Scallop Dredge,New England General Category Open Area Scallop Dredge,NE,"dredge, New Bedford",dredge,2014,"Atlantic sea scallop, Goosefish",N,None,0,None,0,1814258.38,NA,0.188953852,3,0,NA,23,32540.01,NA,1,NA,2,0.601162791,0.55,1.29,0.006134343,NA,0.225408207,0.5,0,NA,0.511111111,0.002915601,NA,0,0.333333333,0.02434073,0.160324333,0.217619932,9,0.072539977
NE: New England General Category OA Scallop Dredge,New England General Category Open Area Scallop Dredge,NE,"dredge, New Bedford",dredge,2015,"Atlantic sea scallop, Goosefish",N,None,0,None,0,2266161.74,NA,0.276619614,3,0,NA,45,32125.53,NA,1,NA,2,0.53325,0.48,1.24,0.007662311,NA,0.329987087,0.5,0,NA,1,0.002878464,NA,0,0.333333333,0.021590981,0.219545218,0.335161889,9,0.11172063
NE: New England Hagfish Pots and Traps,New England Hagfish Pots and Traps,NE,pots and traps,pots and traps,2010,Hagfish,M,None,0,None,0,0,0,0,1,0,0,10,0,0,2,NA,NA,NA,NA,NA,0,0,0,0.166666667,0,0,0.222222222,0,0,0.5,NA,NA,0.126262626,0.202295921,10,0.063971587
NE: New England Hagfish Pots and Traps,New England Hagfish Pots and Traps,NE,pots and traps,pots and traps,2011,Hagfish,M,None,0,None,0,NA,0,NA,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0.5,NA,NA,0.111111111,0.223606798,8,0.079056942
NE: New England Hagfish Pots and Traps,New England Hagfish Pots and Traps,NE,pots and traps,pots and traps,2012,Hagfish,M,None,0,None,0,NA,0,NA,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0.5,NA,NA,0.111111111,0.223606798,8,0.079056942
NE: New England Hagfish Pots and Traps,New England Hagfish Pots and Traps,NE,pots and traps,pots and traps,2013,Hagfish,M,None,0,None,0,NA,0,NA,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0.5,NA,NA,0.111111111,0.223606798,8,0.079056942
NE: New England Hand Line,New England Hand Line,NE,hand line,line,2010,"Atlantic cod, Scup, Bluefin tuna, Other finfish",Y,"2: Atlantic cod, Bluefin Tuna",2,"2: Atlantic cod, Bluefin Tuna",2,85581.33,0,0.085286871,1,0,0,10,82247.49,0,1,NA,2,0.857466667,0.7966,1.5657,0.000289366,0,0.101741036,0.166666667,0,0,0.222222222,0.007369417,0,0,0.333333333,0.034718324,0.066641567,0.109542382,12,0.031622162
NE: New England Hand Line,New England Hand Line,NE,hand line,line,2011,"Atlantic cod, Scup, Bluefin tuna, Other finfish",Y,"2: Atlantic cod, Bluefin Tuna",2,"2: Atlantic cod, Bluefin Tuna",2,19388.54,0,0.019335103,0,0,0,10,18938.62,0,1,NA,2,1.36285,1.2378,2.3827,6.56E-05,0,0.023065372,0,0,0,0.222222222,0.00169691,0,0,0.333333333,0.055181,0.048889569,0.105959302,12,0.030587816
NE: New England Hand Line,New England Hand Line,NE,hand line,line,2012,"Atlantic cod, Scup, Bluefin tuna, Other finfish",Y,"2: Atlantic cod, Bluefin Tuna",2,"2: Atlantic cod, Bluefin Tuna",2,78641.29,0,0.070424121,0,0,0,10,71725.37,0,1,NA,2,0.951166667,0.8018,1.8132,0.000265901,0,0.084010856,0,0,0,0.222222222,0.00642663,0,0,0.333333333,0.038512183,0.052674702,0.105961254,12,0.030588379
NE: New England Hand Line,New England Hand Line,NE,hand line,line,2013,"Atlantic cod, Scup, Bluefin tuna, Other finfish",Y,"2: Atlantic cod, Bluefin Tuna",2,"2: Atlantic cod, Bluefin Tuna",2,166755.94,0,0.133143101,0,0,0,10,74116.03,0,1,NA,2,1.427833333,1.24905,2.9106,0.000563833,0,0.158830039,0,0,0,0.222222222,0.006640834,0,0,0.333333333,0.057812138,0.059954031,0.109631289,12,0.031647827
NE: New England Hand Line,New England Hand Line,NE,hand line,line,2014,"Atlantic cod, Scup, Bluefin tuna, Other finfish",Y,Atlantic cod,1,"2: Atlantic cod, Bluefin tuna",2,75694.33,0,0.037998653,3,0,0,23,35244.85,0,1,NA,2,1.208,1.155,1.67,0.000255937,0,0.04532963,0.5,0,0,0.511111111,0.003157956,0,0,0.333333333,0.048911214,0.110930706,0.198513736,12,0.05730598
NE: New England Hand Line,New England Hand Line,NE,hand line,line,2015,"Atlantic cod, Scup, Bluefin tuna, Other finfish",Y,Atlantic cod,1,"2: Atlantic cod, Bluefin tuna",2,136495.35,0,0.050569785,3,0,0,45,108057.93,0,1,NA,2,0.898181818,0.65,2.22,0.000461516,0,0.060326077,0.5,0,0,1,0.009682045,0,0,0.333333333,0.036366857,0.149243833,0.3014673,12,0.087026113
NE: New England Large-Mesh Gillnet,New England Large-Mesh Gillnet,NE,large-mesh gillnet,gillnet,2010,"Groundfish, Spiny dogfish, Goosefish, Skates, Other finfish",M,None,0,None,0,3857891.43,NA,0.223203518,1,0,NA,10,3493628.33,NA,3,NA,1,0.387680645,0.2253,1.157,0.013044244,NA,0.266265568,0.166666667,0,NA,0.222222222,0.313030875,NA,1,0,0.015696963,0.299692654,0.391428888,9,0.130476296
NE: New England Large-Mesh Gillnet,New England Large-Mesh Gillnet,NE,large-mesh gillnet,gillnet,2011,"Groundfish, Spiny dogfish, Goosefish, Skates, Other finfish",M,None,0,None,0,4374514,NA,0.217781622,0,0,NA,10,3824362.54,NA,3,NA,1,0.21395,0.11875,0.954,0.01479104,NA,0.259797641,0,0,NA,0.222222222,0.342664828,NA,1,0,0.008662711,0.284813844,0.402181731,9,0.134060577
NE: New England Large-Mesh Gillnet,New England Large-Mesh Gillnet,NE,large-mesh gillnet,gillnet,2012,"Groundfish, Spiny dogfish, Goosefish, Skates, Other finfish",M,None,0,None,0,4914549.54,NA,0.240549319,0,0,NA,10,4439146.85,NA,3,NA,1,0.197433333,0.1025,0.9079,0.016617,NA,0.286957848,0,0,NA,0.222222222,0.397749815,NA,1,0,0.00799396,0.293154085,0.403236803,9,0.134412268
NE: New England Large-Mesh Gillnet,New England Large-Mesh Gillnet,NE,large-mesh gillnet,gillnet,2013,"Groundfish, Spiny dogfish, Goosefish, Skates, Other finfish",M,None,0,None,0,3828066.29,NA,0.31519815,0,0,NA,10,3541222.09,NA,3,NA,1,0.333462069,0.2411,0.9732,0.012943399,NA,0.376008476,0,0,NA,0.222222222,0.3172953,NA,1,0,0.013501684,0.294197108,0.402587066,9,0.134195689
NE: New England Large-Mesh Gillnet,New England Large-Mesh Gillnet,NE,large-mesh gillnet,gillnet,2014,"Groundfish, Spiny dogfish, Goosefish, Skates, Other finfish",Y,None,0,"None, Smooth skate rebuilding",0,4824944.95,NA,0.313307106,3,2043.57,NA,23,4164024.95,NA,3,NA,1,0.382957746,0.29,0.97,0.01631403,NA,0.373752598,0.5,0.001180607,NA,0.511111111,0.373098753,NA,1,0,0.015505735,0.379096283,0.392181588,9,0.130727196
NE: New England Large-Mesh Gillnet,New England Large-Mesh Gillnet,NE,large-mesh gillnet,gillnet,2015,"Groundfish, Spiny dogfish, Goosefish, Skates, Other finfish",Y,None,0,"None, Smooth skate rebuilding",0,2798219.73,NA,0.285570235,3,852.81,NA,45,2204844.28,NA,3,NA,1,0.398888889,0.32,0.94,0.009461298,NA,0.340664527,0.5,0.000492684,NA,1,0.197555169,NA,1,0,0.016150778,0.406432446,0.446394348,9,0.148798116
NE: New England Large-Mesh Haddock Separator Otter Trawl,New England Large-Mesh Haddock Separator Otter Trawl,NE,large-mesh otter trawl,trawl,2010,"Haddock, Other finfish",M,1: Haddock,1,None,0,2020364.88,NA,0.355415325,1,0,NA,10,256140.8,NA,2,NA,2,0.292241935,0.2013,0.877,0.006831227,NA,0.423984641,0.166666667,0,NA,0.222222222,0.022950346,NA,0.5,0.333333333,0.011832705,0.218782114,0.210543626,9,0.070181209
NE: New England Large-Mesh Haddock Separator Otter Trawl,New England Large-Mesh Haddock Separator Otter Trawl,NE,large-mesh otter trawl,trawl,2011,"Haddock, Other finfish",M,1: Haddock,1,None,0,1235814.99,NA,0.215307634,0,0,NA,10,240596.26,NA,2,NA,2,0.340976667,0.28925,0.7111,0.004178519,NA,0.256846353,0,0,NA,0.222222222,0.021557547,NA,0.5,0.333333333,0.013805946,0.185194392,0.208938616,9,0.069646205
NE: New England Large-Mesh Haddock Separator Otter Trawl,New England Large-Mesh Haddock Separator Otter Trawl,NE,large-mesh otter trawl,trawl,2012,"Haddock, Other finfish",M,1: Haddock,1,None,0,124437.65,NA,0.115400272,0,0,NA,10,59032.76,NA,2,NA,2,0.691988462,0.62715,1.2869,0.000420747,NA,0.137664134,0,0,NA,0.222222222,0.005289365,NA,0.5,0.333333333,0.028018209,0.172694801,0.208354885,9,0.069451628
NE: New England Large-Mesh Haddock Separator Otter Trawl,New England Large-Mesh Haddock Separator Otter Trawl,NE,large-mesh otter trawl,trawl,2013,"Haddock, Other finfish",M,1: Haddock,1,None,0,285839.94,NA,0.257285157,0,0,NA,10,216695.95,NA,2,NA,2,0.798488462,0.6126,2.5605,0.000966478,NA,0.306922486,0,0,NA,0.222222222,0.019416067,NA,0.5,0.333333333,0.032330331,0.191519092,0.210335982,9,0.070111994
NE: New England Large-Mesh Haddock Separator Otter Trawl,New England Large-Mesh Haddock Separator Otter Trawl,NE,large-mesh otter trawl,trawl,2014,"Haddock, Other finfish",M,None,0,None,0,1353401.97,NA,0.258732955,3,2662.02,NA,23,576684.96,NA,2,NA,2,0.497959184,0.4,1.03,0.004576102,NA,0.308649603,0.5,0.001537897,NA,0.511111111,0.051671266,NA,0.5,0.333333333,0.020162076,0.273104139,0.232293722,9,0.077431241
NE: New England Large-Mesh Haddock Separator Otter Trawl,New England Large-Mesh Haddock Separator Otter Trawl,NE,large-mesh otter trawl,trawl,2015,"Haddock, Other finfish",M,None,0,None,0,2452496.11,NA,0.286645826,3,0,NA,45,1101904.36,NA,2,NA,2,0.544897959,0.45,1.6,0.008292342,NA,0.341947629,0.5,0,NA,1,0.098731191,NA,0.5,0.333333333,0.0220626,0.33043671,0.319171241,9,0.106390414
NE: New England Large-Mesh Otter Trawl,New England Large-Mesh Otter Trawl,NE,large-mesh otter trawl,trawl,2010,"Goosefish, Goundfish, Skates, Other finfish",M,None,0,None,0,35776302,NA,0.353322902,1,0,NA,10,5630871.31,NA,2,NA,1,0.296881818,0.1604,1.0434,0.120966286,NA,0.421488533,0.166666667,0,NA,0.222222222,0.504528933,NA,0.5,0,0.012020571,0.244789321,0.219742034,9,0.073247345
