"Fishery_ShortName","Fishery","Region","GearType_specific","GearType_general","Year","Target","Target_HMS","Overfished_Fm","Overfished_Fm_numeric","Overfishing_Bt","Overfishing_Bt_numeric","TotalDiscards_FI_lbs","TotalDiscards_FI_inds","TotalBycatch_SS_inds","Discard_Rate","ESA_sp_num","ESA_FI_discards_lbs","ESA_FI_discards_inds","ESA_birdturt","IUCN_sp_num","IUCN_FI_discards_lbs","IUCN_FI_discards_inds","IUCN_birdturt","MMPA","VessPers","Fishery_Tier","CV_mean","CV_median","CV_max","NORM_TotalDiscards_lbs","NORM_TotalDiscards_inds","NORM_IUCN_lbs","NORM_IUCN_inds","NORM_ESA_inds","NORM_ESA_lbs","NORM_TotalBycatch_inds","NORM_Discard_Rate","NORM_ESA_num","NORM_ESA_birdturt","NORM_IUCN_num","NORM_IUCN_birdturt","NORM_MMPA","NORM_Tier","NORM_CV","NORM_TotalDiscards_Combined","NORM_ESA_Discards_Combined","NORM_IUCN_Discards_Combined","mean_criteria","criteria_sd","ncrit","criteria_se"
"NE: New England General Category OA Scallop Dredge","New England General Category Open Area Scallop Dredge","NE","dredge, New Bedford","dredge",2011,"Atlantic sea scallop, Goosefish","N","None",0,"None",0,797690.11,NA,NA,0.077780284,0,0,NA,NA,10,6330.71,NA,NA,1,NA,2,0.564173333,0.5512,1.3231,0.00269713761806861,NA,0.00056723483498962,NA,NA,0,NA,0.0927862236022726,0,NA,0.222222222222222,NA,0,0.333333333333333,0.0228430486708084,0.00269713761806861,0,0.00056723483498962,0.0674449200281695,0.118774202918274,9,0.0395914009727582
"NE: New England General Category OA Scallop Dredge","New England General Category Open Area Scallop Dredge","NE","dredge, New Bedford","dredge",2012,"Atlantic sea scallop, Goosefish","M","None",0,"None",0,1015241.07,NA,NA,0.07071504,0,0,NA,NA,10,13315.08,NA,NA,1,NA,2,0.7807125,0.7973,1.6266,0.00343271760170779,NA,0.00119303793834714,NA,NA,0,NA,0.0843579012064761,0,NA,0.222222222222222,NA,0,0.333333333333333,0.0316105930434122,0.00343271760170779,0,0.00119303793834714,0.0676149805345499,0.118179689462022,9,0.039393229820674
"NE: New England General Category OA Scallop Dredge","New England General Category Open Area Scallop Dredge","NE","dredge, New Bedford","dredge",2013,"Atlantic sea scallop, Goosefish","N","None",0,"None",0,835809.87,NA,NA,0.069483148,0,0,NA,NA,10,23397.74,NA,NA,1,NA,2,0.547,0.45945,1.1681,0.00282602756843761,NA,0.00209644940109878,NA,NA,0,NA,0.0828883436182594,0,NA,0.222222222222222,NA,0,0.333333333333333,0.0221477104500652,0.00282602756843761,0,0.00209644940109878,0.0665514086593416,0.11850216114875,9,0.0395007203829167
"NE: New England General Category OA Scallop Dredge","New England General Category Open Area Scallop Dredge","NE","dredge, New Bedford","dredge",2014,"Atlantic sea scallop, Goosefish","N","None",0,"None",0,1814258.38,NA,NA,0.188953852,3,0,NA,NA,23,32540.01,NA,NA,1,NA,2,0.601162791,0.55,1.29,0.00613434272814817,NA,0.00291560144168831,NA,NA,0,NA,0.225408207074465,0.5,NA,0.511111111111111,NA,0,0.333333333333333,0.0243407302164918,0.00613434272814817,0,0.00291560144168831,0.160324332590524,0.217619931579757,9,0.0725399771932523
"NE: New England General Category OA Scallop Dredge","New England General Category Open Area Scallop Dredge","NE","dredge, New Bedford","dredge",2015,"Atlantic sea scallop, Goosefish","N","None",0,"None",0,2266161.74,NA,NA,0.276619614,3,0,NA,NA,45,32125.53,NA,NA,1,NA,2,0.53325,0.48,1.24,0.00766231146777263,NA,0.00287846382293678,NA,NA,0,NA,0.329987087182381,0.5,NA,1,NA,0,0.333333333333333,0.0215909809826275,0.00766231146777263,0,0.00287846382293678,0.219545217678905,0.335161889274193,9,0.111720629758064
"NE: New England Hagfish Pots and Traps","New England Hagfish Pots and Traps","NE","pots and traps","pots and traps",2010,"Hagfish","M","None",0,"None",0,0,NA,0,0,1,0,NA,0,10,0,NA,0,2,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0.166666666666667,0,0.222222222222222,0,0.5,NA,NA,0,0,0,0.126262626262626,0.202295921088567,10,0.0639715872001561
"NE: New England Hagfish Pots and Traps","New England Hagfish Pots and Traps","NE","pots and traps","pots and traps",2011,"Hagfish","M","None",0,"None",0,NA,NA,0,NA,0,NA,NA,0,0,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.5,NA,NA,NA,NA,NA,0.142857142857143,0.25,6,0.102062072615966
"NE: New England Hagfish Pots and Traps","New England Hagfish Pots and Traps","NE","pots and traps","pots and traps",2012,"Hagfish","M","None",0,"None",0,NA,NA,0,NA,0,NA,NA,0,0,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.5,NA,NA,NA,NA,NA,0.142857142857143,0.25,6,0.102062072615966
"NE: New England Hagfish Pots and Traps","New England Hagfish Pots and Traps","NE","pots and traps","pots and traps",2013,"Hagfish","M","None",0,"None",0,NA,NA,0,NA,0,NA,NA,0,0,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0.5,NA,NA,NA,NA,NA,0.142857142857143,0.25,6,0.102062072615966
"NE: New England Hand Line","New England Hand Line","NE","hand line","line",2010,"Atlantic cod, Scup, Bluefin tuna, Other finfish","Y","2: Atlantic cod, Bluefin Tuna",2,"2: Atlantic cod, Bluefin Tuna",2,85581.33,NA,0,0.085286871,1,0,NA,0,10,82247.49,NA,0,1,NA,2,0.857466667,0.7966,1.5657,0.000289366286047277,NA,0.00736941692455672,NA,NA,0,0,0.101741036108125,0.166666666666667,0,0.222222222222222,0,0,0.333333333333333,0.0347183244265054,0.000289366286047277,0,0.00736941692455672,0.0666415666128812,0.109542381563556,12,0.031622161741696
"NE: New England Hand Line","New England Hand Line","NE","hand line","line",2011,"Atlantic cod, Scup, Bluefin tuna, Other finfish","Y","2: Atlantic cod, Bluefin Tuna",2,"2: Atlantic cod, Bluefin Tuna",2,19388.54,NA,0,0.019335103,0,0,NA,0,10,18938.62,NA,0,1,NA,2,1.36285,1.2378,2.3827,6.5556235357397e-05,NA,0.00169690998176052,NA,NA,0,0,0.0230653720720661,0,0,0.222222222222222,0,0,0.333333333333333,0.0551810003416294,6.5556235357397e-05,0,0.00169690998176052,0.0488895687835668,0.105959302030971,12,0.030587815775363
"NE: New England Hand Line","New England Hand Line","NE","hand line","line",2012,"Atlantic cod, Scup, Bluefin tuna, Other finfish","Y","2: Atlantic cod, Bluefin Tuna",2,"2: Atlantic cod, Bluefin Tuna",2,78641.29,NA,0,0.070424121,0,0,NA,0,10,71725.37,NA,0,1,NA,2,0.951166667,0.8018,1.8132,0.000265900728783566,NA,0.00642662962235191,NA,NA,0,0,0.0840108559914683,0,0,0.222222222222222,0,0,0.333333333333333,0.0385121826882441,0.000265900728783566,0,0.00642662962235191,0.0526747018912618,0.105961254171023,12,0.0305883793096553
"NE: New England Hand Line","New England Hand Line","NE","hand line","line",2013,"Atlantic cod, Scup, Bluefin tuna, Other finfish","Y","2: Atlantic cod, Bluefin Tuna",2,"2: Atlantic cod, Bluefin Tuna",2,166755.94,NA,0,0.133143101,0,0,NA,0,10,74116.03,NA,0,1,NA,2,1.427833333,1.24905,2.9106,0.00056383263772744,NA,0.0066408339739359,NA,NA,0,0,0.158830038991449,0,0,0.222222222222222,0,0,0.333333333333333,0.0578121375324232,0.00056383263772744,0,0.0066408339739359,0.0599540306685454,0.10963128921374,12,0.0316478271695792
"NE: New England Hand Line","New England Hand Line","NE","hand line","line",2014,"Atlantic cod, Scup, Bluefin tuna, Other finfish","Y","Atlantic cod",1,"2: Atlantic cod, Bluefin tuna",2,75694.33,NA,0,0.037998653,3,0,NA,0,23,35244.85,NA,0,1,NA,2,1.208,1.155,1.67,0.000255936512635839,NA,0.00315795648102408,NA,NA,0,0,0.0453296302420697,0.5,0,0.511111111111111,0,0,0.333333333333333,0.0489112143028861,0.000255936512635839,0,0.00315795648102408,0.110930706306389,0.198513736356157,12,0.0573059795615328
"NE: New England Hand Line","New England Hand Line","NE","hand line","line",2015,"Atlantic cod, Scup, Bluefin tuna, Other finfish","Y","Atlantic cod",1,"2: Atlantic cod, Bluefin tuna",2,136495.35,NA,0,0.050569785,3,0,NA,0,45,108057.93,NA,0,1,NA,2,0.898181818,0.65,2.22,0.000461515992941721,NA,0.00968204547244621,NA,NA,0,0,0.0603260767025337,0.5,0,1,0,0,0.333333333333333,0.0363668571052598,0.000461515992941721,0,0.00968204547244621,0.149243832969732,0.301467300087206,12,0.0870261134286091
"NE: New England Large-Mesh Gillnet","New England Large-Mesh Gillnet","NE","large-mesh gillnet","gillnet",2010,"Groundfish, Spiny dogfish, Goosefish, Skates, Other finfish","M","None",0,"None",0,3857891.43,NA,NA,0.223203518,1,0,NA,NA,10,3493628.33,NA,NA,3,NA,1,0.387680645,0.2253,1.157,0.0130442435876226,NA,0.313030874780651,NA,NA,0,NA,0.266265568404994,0.166666666666667,NA,0.222222222222222,NA,1,0,0.015696962838308,0.0130442435876226,0,0.313030874780651,0.299692653850046,0.39142888802197,9,0.130476296007323
"NE: New England Large-Mesh Gillnet","New England Large-Mesh Gillnet","NE","large-mesh gillnet","gillnet",2011,"Groundfish, Spiny dogfish, Goosefish, Skates, Other finfish","M","None",0,"None",0,4374514,NA,NA,0.217781622,0,0,NA,NA,10,3824362.54,NA,NA,3,NA,1,0.21395,0.11875,0.954,0.0147910399317446,NA,0.34266482816578,NA,NA,0,NA,0.259797640689479,0,NA,0.222222222222222,NA,1,0,0.00866271051332987,0.0147910399317446,0,0.34266482816578,0.284813844152256,0.402181731003611,9,0.134060577001204
"NE: New England Large-Mesh Gillnet","New England Large-Mesh Gillnet","NE","large-mesh gillnet","gillnet",2012,"Groundfish, Spiny dogfish, Goosefish, Skates, Other finfish","M","None",0,"None",0,4914549.54,NA,NA,0.240549319,0,0,NA,NA,10,4439146.85,NA,NA,3,NA,1,0.197433333,0.1025,0.9079,0.0166169998524813,NA,0.39774981494247,NA,NA,0,NA,0.286957847828229,0,NA,0.222222222222222,NA,1,0,0.00799396031531133,0.0166169998524813,0,0.39774981494247,0.293154084516071,0.403236803476712,9,0.134412267825571
"NE: New England Large-Mesh Gillnet","New England Large-Mesh Gillnet","NE","large-mesh gillnet","gillnet",2013,"Groundfish, Spiny dogfish, Goosefish, Skates, Other finfish","M","None",0,"None",0,3828066.29,NA,NA,0.31519815,0,0,NA,NA,10,3541222.09,NA,NA,3,NA,1,0.333462069,0.2411,0.9732,0.012943399279727,NA,0.317295299876751,NA,NA,0,NA,0.376008475681609,0,NA,0.222222222222222,NA,1,0,0.0135016843698202,0.012943399279727,0,0.317295299876751,0.294197108143013,0.402587065657611,9,0.134195688552537
"NE: New England Large-Mesh Gillnet","New England Large-Mesh Gillnet","NE","large-mesh gillnet","gillnet",2014,"Groundfish, Spiny dogfish, Goosefish, Skates, Other finfish","Y","None",0,"None, Smooth skate rebuilding",0,4824944.95,NA,NA,0.313307106,3,2043.57,NA,NA,23,4164024.95,NA,NA,3,NA,1,0.382957746,0.29,0.97,0.0163140301811629,NA,0.37309875281065,NA,NA,0.00118060739652842,NA,0.373752597682684,0.5,NA,0.511111111111111,NA,1,0,0.0155057354168512,0.0163140301811629,0.00118060739652842,0.37309875281065,0.379096283459899,0.392181587614104,9,0.130727195871368
"NE: New England Large-Mesh Gillnet","New England Large-Mesh Gillnet","NE","large-mesh gillnet","gillnet",2015,"Groundfish, Spiny dogfish, Goosefish, Skates, Other finfish","Y","None",0,"None, Smooth skate rebuilding",0,2798219.73,NA,NA,0.285570235,3,852.81,NA,NA,45,2204844.28,NA,NA,3,NA,1,0.398888889,0.32,0.94,0.00946129781827781,NA,0.197555168589875,NA,NA,0.000492683780752996,NA,0.340664527258136,0.5,NA,1,NA,1,0,0.0161507780901649,0.00946129781827781,0.000492683780752996,0.197555168589875,0.406432445553721,0.446394348096174,9,0.148798116032058
"NE: New England Large-Mesh Haddock Separator Otter Trawl","New England Large-Mesh Haddock Separator Otter Trawl","NE","large-mesh otter trawl","trawl",2010,"Haddock, Other finfish","M","1: Haddock",1,"None",0,2020364.88,NA,NA,0.355415325,1,0,NA,NA,10,256140.8,NA,NA,2,NA,2,0.292241935,0.2013,0.877,0.00683122687840855,NA,0.0229503459204591,NA,NA,0,NA,0.423984641366498,0.166666666666667,NA,0.222222222222222,NA,0.5,0.333333333333333,0.0118327052243999,0.00683122687840855,0,0.0229503459204591,0.218782114161199,0.210543626238227,9,0.0701812087460757
"NE: New England Large-Mesh Haddock Separator Otter Trawl","New England Large-Mesh Haddock Separator Otter Trawl","NE","large-mesh otter trawl","trawl",2011,"Haddock, Other finfish","M","1: Haddock",1,"None",0,1235814.99,NA,NA,0.215307634,0,0,NA,NA,10,240596.26,NA,NA,2,NA,2,0.340976667,0.28925,0.7111,0.00417851877153407,NA,0.0215575472324936,NA,NA,0,NA,0.256846352882953,0,NA,0.222222222222222,NA,0.5,0.333333333333333,0.0138059460529146,0.00417851877153407,0,0.0215575472324936,0.185194392049545,0.208938616391378,9,0.0696462054637928
"NE: New England Large-Mesh Haddock Separator Otter Trawl","New England Large-Mesh Haddock Separator Otter Trawl","NE","large-mesh otter trawl","trawl",2012,"Haddock, Other finfish","M","1: Haddock",1,"None",0,124437.65,NA,NA,0.115400272,0,0,NA,NA,10,59032.76,NA,NA,2,NA,2,0.691988462,0.62715,1.2869,0.000420746681839963,NA,0.00528936531251343,NA,NA,0,NA,0.137664134031126,0,NA,0.222222222222222,NA,0.5,0.333333333333333,0.0280182085761644,0.000420746681839963,0,0.00528936531251343,0.17269480101572,0.208354885298835,9,0.0694516284329451
"NE: New England Large-Mesh Haddock Separator Otter Trawl","New England Large-Mesh Haddock Separator Otter Trawl","NE","large-mesh otter trawl","trawl",2013,"Haddock, Other finfish","M","1: Haddock",1,"None",0,285839.94,NA,NA,0.257285157,0,0,NA,NA,10,216695.95,NA,NA,2,NA,2,0.798488462,0.6126,2.5605,0.000966477639945259,NA,0.019416067303852,NA,NA,0,NA,0.306922485741346,0,NA,0.222222222222222,NA,0.5,0.333333333333333,0.0323303313603178,0.000966477639945259,0,0.019416067303852,0.191519091760102,0.210335981879004,9,0.0701119939596681
"NE: New England Large-Mesh Haddock Separator Otter Trawl","New England Large-Mesh Haddock Separator Otter Trawl","NE","large-mesh otter trawl","trawl",2014,"Haddock, Other finfish","M","None",0,"None",0,1353401.97,NA,NA,0.258732955,3,2662.02,NA,NA,23,576684.96,NA,NA,2,NA,2,0.497959184,0.4,1.03,0.00457610207258952,NA,0.051671265644232,NA,NA,0.00153789716119662,NA,0.308649603489578,0.5,NA,0.511111111111111,NA,0.5,0.333333333333333,0.0201620764592006,0.00457610207258952,0.00153789716119662,0.051671265644232,0.273104138927124,0.232293721937443,9,0.0774312406458143
"NE: New England Large-Mesh Haddock Separator Otter Trawl","New England Large-Mesh Haddock Separator Otter Trawl","NE","large-mesh otter trawl","trawl",2015,"Haddock, Other finfish","M","None",0,"None",0,2452496.11,NA,NA,0.286645826,3,0,NA,NA,45,1101904.36,NA,NA,2,NA,2,0.544897959,0.45,1.6,0.00829234239402558,NA,0.0987311909436609,NA,NA,0,NA,0.341947629117607,0.5,NA,1,NA,0.5,0.333333333333333,0.0220626000379588,0.00829234239402558,0,0.0987311909436609,0.330436709582659,0.319171240569742,9,0.106390413523247
"NE: New England Large-Mesh Otter Trawl","New England Large-Mesh Otter Trawl","NE","large-mesh otter trawl","trawl",2010,"Goosefish, Goundfish, Skates, Other finfish","M","None",0,"None",0,35776302,NA,NA,0.353322902,1,0,NA,NA,10,5630871.31,NA,NA,2,NA,1,0.296881818,0.1604,1.0434,0.120966285967345,NA,0.504528932517149,NA,NA,0,NA,0.421488532862336,0.166666666666667,NA,0.222222222222222,NA,0.5,0,0.0120205713765136,0.120966285967345,0,0.504528932517149,0.244789321161223,0.219742033633584,9,0.0732473445445281
"NE: New England Large-Mesh Otter Trawl","New England Large-Mesh Otter Trawl","NE","large-mesh otter trawl","trawl",2011,"Goosefish, Goundfish, Skates, Other finfish","M","None",0,"None",0,40199680.94,NA,NA,0.382619322,0,0,NA,NA,10,6537619.56,NA,NA,2,NA,1,0.213587879,0.12,1.0067,0.135922547287981,NA,0.585774036773366,NA,NA,0,NA,0.456437031852981,0,NA,0.222222222222222,NA,0.5,0,0.00864804844558602,0.135922547287981,0,0.585774036773366,0.240900388658214,0.247503089351769,9,0.082501029783923
"NE: New England Large-Mesh Otter Trawl","New England Large-Mesh Otter Trawl","NE","large-mesh otter trawl","trawl",2012,"Goosefish, Goundfish, Skates, Other finfish","M","None",0,"None",0,42132449.51,NA,NA,0.379715969,0,0,NA,NA,10,8879218.96,NA,NA,2,NA,1,0.231990909,0.1605,0.9117,0.142457594860738,NA,0.795582533651409,NA,NA,0,NA,0.45297354281951,0,NA,0.222222222222222,NA,0.5,0,0.00939317637948705,0.142457594860738,0,0.795582533651409,0.262262906993337,0.28605534045107,9,0.0953517801503567
"NE: New England Large-Mesh Otter Trawl","New England Large-Mesh Otter Trawl","NE","large-mesh otter trawl","trawl",2013,"Goosefish, Goundfish, Skates, Other finfish","M","None",0,"None",0,56086296.11,NA,NA,0.483222348,0,0,NA,NA,10,11160650.95,NA,NA,2,NA,1,0.216839394,0.1309,0.9134,0.189638127889559,NA,1,NA,NA,0,NA,0.57644912727682,0,NA,0.222222222222222,NA,0.5,0,0.00877970038844533,0.189638127889559,0,1,0.299708917777705,0.340364387144854,9,0.113454795714951
"NE: New England Large-Mesh Otter Trawl","New England Large-Mesh Otter Trawl","NE","large-mesh otter trawl","trawl",2014,"Goosefish, Goundfish, Skates, Other finfish","M","None",0,"None, Smooth skate rebuilding",0,42188052.56,NA,NA,0.433528978,3,0,NA,NA,23,7238365.81,NA,NA,2,NA,1,0.402235294,0.3,1.1,0.14264559904426,NA,0.648561257083307,NA,NA,0,NA,0.517168549947346,0.5,NA,0.511111111111111,NA,0.5,0,0.0162862720736907,0.14264559904426,0,0.648561257083307,0.333577278925971,0.262679501521763,9,0.0875598338405878
"NE: New England Large-Mesh Otter Trawl","New England Large-Mesh Otter Trawl","NE","large-mesh otter trawl","trawl",2015,"Goosefish, Goundfish, Skates, Other finfish","M","None",0,"None, Smooth skate rebuilding",0,46109844.48,NA,NA,0.469712698,3,195.63,NA,NA,45,5675639.03,NA,NA,2,NA,1,0.422840909,0.375,1.08,0.155905901992819,NA,0.508540142992287,NA,NA,0.000113018993713381,NA,0.56033309707965,0.5,NA,1,NA,0.5,0,0.0171205813875217,0.155905901992819,0.000113018993713381,0.508540142992287,0.374201274244599,0.328031334702537,9,0.109343778234179
"NE: New England Large-Mesh Ruhle Otter Trawl","New England Large-Mesh Ruhle Otter Trawl","NE","large-mesh otter trawl","trawl",2010,"Groundfish","M","None",0,"None",0,92351.37,NA,NA,0.267923038,1,0,NA,NA,10,11062.43,NA,NA,2,NA,2,0.218536,0.1816,0.8517,0.000312257041907129,NA,0.000991199352937384,NA,NA,0,NA,0.31961270432065,0.166666666666667,NA,0.222222222222222,NA,0.5,0.333333333333333,0.00884839497425126,0.000312257041907129,0,0.000991199352937384,0.205198677791197,0.204894176151516,9,0.068298058717172
"NE: New England Large-Mesh Ruhle Otter Trawl","New England Large-Mesh Ruhle Otter Trawl","NE","large-mesh otter trawl","trawl",2011,"Groundfish","M","None",0,"None",0,178061.56,NA,NA,0.153238492,0,0,NA,NA,10,35708.33,NA,NA,2,NA,2,0.768185714,0.7999,1.1081,0.000602059027418531,NA,0.00319948452469074,NA,NA,0,NA,0.182802379368878,0,NA,0.222222222222222,NA,0.5,0.333333333333333,0.0311033907962497,0.000602059027418531,0,0.00319948452469074,0.177326286927279,0.207923291363497,9,0.0693077637878322
"NE: New England Large-Mesh Ruhle Otter Trawl","New England Large-Mesh Ruhle Otter Trawl","NE","large-mesh otter trawl","trawl",2012,"Groundfish","M","None",0,"None",0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0.5,0.333333333333333,NA,NA,NA,NA,0.266666666666667,0.266435084628484,4,0.133217542314242
"NE: New England Large-Mesh Ruhle Otter Trawl","New England Large-Mesh Ruhle Otter Trawl","NE","large-mesh otter trawl","trawl",2013,"Groundfish","M","None",0,"None",0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0.5,0.333333333333333,NA,NA,NA,NA,0.266666666666667,0.266435084628484,4,0.133217542314242
"NE: New England Large-Mesh Ruhle Otter Trawl","New England Large-Mesh Ruhle Otter Trawl","NE","large-mesh otter trawl","trawl",2014,"Groundfish","M","None",0,"None",0,NA,NA,NA,NA,0,NA,NA,NA,16,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.355555555555556,NA,0.5,0.333333333333333,NA,NA,NA,NA,0.337777777777778,0.215420601766161,4,0.107710300883081
"NE: New England Large-Mesh Ruhle Otter Trawl","New England Large-Mesh Ruhle Otter Trawl","NE","large-mesh otter trawl","trawl",2015,"Groundfish","M","None",0,"None",0,215759.18,NA,NA,0.401525535,3,0,NA,NA,45,194315.91,NA,NA,2,NA,2,0.693636364,0.78,1.02,0.000729521644466215,NA,0.0174108043402253,NA,NA,0,NA,0.478990769338566,0.5,NA,1,NA,0.5,0.333333333333333,0.0280849311654625,0.000729521644466215,0,0.0174108043402253,0.335854935982205,0.330916482125901,9,0.110305494041967
"NE: New England Limited Access CA Scallop Dredge","New England Limited Access Closed Area Scallop Dredge","NE","dredge, New Bedford","dredge",2010,"Atlantic sea scallop, Goosefish","N","None",0,"None",0,7190113.98,NA,NA,0.129556377,1,0,NA,NA,10,62167.17,NA,NA,1,NA,2,0.534704545,0.4113,0.9595,0.0243111035859013,NA,0.00557021004227356,NA,NA,0,NA,0.154551338041172,0.166666666666667,NA,0.222222222222222,NA,0,0.333333333333333,0.0216498746599522,0.0243111035859013,0,0.00557021004227356,0.0928304748551521,0.120167271902227,9,0.0400557573007423
"NE: New England Limited Access CA Scallop Dredge","New England Limited Access Closed Area Scallop Dredge","NE","dredge, New Bedford","dredge",2011,"Atlantic sea scallop, Goosefish","N","None",0,"None",0,11034299.91,NA,NA,0.104206327,0,0,NA,NA,10,281798.07,NA,NA,1,NA,2,0.387113043,0.3293,0.9846,0.0373090063462264,NA,0.0252492503584659,NA,NA,0,NA,0.124310571529843,0,NA,0.222222222222222,NA,0,0.333333333333333,0.0156739809649134,0.0373090063462264,0,0.0252492503584659,0.0758098364755005,0.117139579022617,9,0.0390465263408724
"NE: New England Limited Access CA Scallop Dredge","New England Limited Access Closed Area Scallop Dredge","NE","dredge, New Bedford","dredge",2012,"Atlantic sea scallop, Goosefish","N","None",0,"None",0,13811735.99,NA,NA,0.107484134,0,0,NA,NA,10,409993.67,NA,NA,1,NA,2,0.371880769,0.2807,0.9719,0.0467000308045202,NA,0.0367356413023561,NA,NA,0,NA,0.128220756959702,0,NA,0.222222222222222,NA,0,0.333333333333333,0.01505723508914,0.0467000308045202,0,0.0367356413023561,0.0782269219711274,0.116529842555367,9,0.0388432808517891
"NE: New England Limited Access CA Scallop Dredge","New England Limited Access Closed Area Scallop Dredge","NE","dredge, New Bedford","dredge",2013,"Atlantic sea scallop, Goosefish","N","None",0,"None",0,5446327.16,NA,NA,0.098389409,0,0,NA,NA,10,140622.82,NA,NA,1,NA,2,0.427370833,0.3092,1.0096,0.0184150382202241,NA,0.0125998761747853,NA,NA,0,NA,0.117371411289389,0,NA,0.222222222222222,NA,0,0.333333333333333,0.0173039953639619,0.0184150382202241,0,0.0125998761747853,0.0721245876603916,0.118248396426072,9,0.039416132142024
